Date,Time,LNA Voltage,LNA Thermistor (Ohm),LNA (C),SP4T Voltage,SP4T Thermistor (Ohm),SP4T (C),Load Voltage,Load-thermistor (Ohm),Load (C),Room_Temp(C)
04/23/2021,10:28:34,4.780087231299149,1613515.4986776374,-73.38276676729095,2.3994962739106995,9916.700173608268,25.370438116789273,3.0092164759525986,16586.809218031543,22.728861495180638,26.111091225682003
04/23/2021,10:29:05,4.786046100231033,4537074.575807593,-88.53921202149303,2.388287778364429,9877.561282173814,25.467229103350007,2.9959369928392334,16510.694047063676,22.832081774621713,26.11359801369548
04/23/2021,10:29:35,4.777289732905956,5799072.866847826,-91.94695147864829,2.3891697057679266,9930.402963663008,25.336650470297116,2.9905652531997475,16533.21214570169,22.801488737200543,26.11781397535458
04/23/2021,10:30:05,4.7744293278028636,5306892.290295825,-90.72350817476635,2.3945907840034124,9984.305640683519,25.204237122674044,2.9905368835070476,16552.233243823957,22.775683496452302,26.120206818458428
04/23/2021,10:30:35,4.777921266934754,1895974.7661254504,-75.83606548097197,2.3895409787028257,9861.64111784792,25.506720955930405,2.9959727633213333,16452.677724290275,22.91112105116298,26.12123232264571
04/23/2021,10:31:05,4.777758449567955,71807154.22429907,-123.14962996219262,2.3948337765887118,10007.005687140027,25.1487095796125,2.991563126303845,16613.142717998242,22.693275428598838,26.127499292679545
04/23/2021,10:31:35,4.777520390842255,6834177.786159046,-94.18863885653414,2.398481132298002,10012.215744073252,25.13598463775594,2.992263734367043,16567.570209887046,22.75490085438679,26.128638741776626
04/23/2021,10:32:05,4.804573976493884,9610060.902985075,-98.74413093698558,2.4018534253345933,9935.900641610193,25.323109024132577,3.0064942189183057,16546.205567645186,22.7838573880872,26.128069017228086
04/23/2021,10:32:35,4.794285645763011,15218996.759573627,-104.68663292288417,2.4033113808463895,9998.327152523965,25.169922093216655,3.0016689042295184,16586.778796731258,22.728902642369746,26.13000608069308
04/23/2021,10:33:05,4.781596992336745,91324684.85985748,-125.80555941184107,2.399393896324,10029.688460763948,25.093362860723516,2.992348843445143,16590.466978817483,22.7239147109471,26.136159105817114
04/23/2021,10:33:35,4.7782518355279535,7546807.053624042,-95.52761431037712,2.4009295601244958,10032.404726864013,25.086744337233483,2.9925289293205424,16570.77206260927,22.75056487597658,26.135361491449203
04/23/2021,10:34:05,4.784220572179038,4640384.549095295,-88.85477741894087,2.394410698128013,9936.658253531898,25.321243582100124,2.994968722892736,16515.3931522812,22.82569367704292,26.138324059101592
04/23/2021,10:34:35,4.780763170064347,10000256.960978149,-99.26762658671711,2.395910591446409,9986.327934416007,25.199284658262968,2.9924253182689426,16560.24727091621,22.76482121755589,26.14299580039949
04/23/2021,10:35:05,4.77567389388696,6242898.079986994,-92.95733242583947,2.3960142024980087,9996.579372005463,25.174196563167527,2.9936180788272395,16598.659374446466,22.71283973533474,26.144818918954797
04/23/2021,10:35:36,4.786184248299833,34361229.79285714,-114.67273221432959,2.392803493363317,9951.853440549845,25.283862076826892,2.995365898590535,16584.654962903824,22.731775505300902,26.146528092600306
04/23/2021,10:36:06,4.7740814907010645,3697126.259462583,-85.64218619969478,2.3976547108150044,9995.10406244676,25.177805304363403,2.993841335974139,16568.379924700774,22.753804241402747,26.1484651560653
04/23/2021,10:36:36,4.790714764877521,3926708.071559633,-86.49989518051589,2.3967875849903066,9921.75053636655,25.357979199932743,2.9936822190020393,16420.192071632526,22.955516416178114,26.149946439891494
04/23/2021,10:37:06,4.778467691885453,6604078.783086971,-93.72371839677416,2.3976978820865043,10000.674144070712,25.16418345520509,2.9887261570338524,16504.443943424136,22.840581538266406,26.15165561353706
04/23/2021,10:37:36,4.775001655516462,24011670.281425893,-110.3609200810416,2.398999187556001,10048.0594351729,25.04863814680857,2.9901594432476486,16605.725876596527,22.703291787054127,26.153478732092367
04/23/2021,10:38:06,4.793138523406014,13331198.565202354,-102.99798966908557,2.4052121502572845,10017.139847981345,25.1239648121973,3.002273302030517,16602.229442207772,22.70801544029456,26.152339282995285
04/23/2021,10:38:36,4.778167959914754,23270817.859479103,-109.97775744777564,2.4003646332002972,10045.899717735207,25.05389136746271,2.9905455177613476,16581.474432773688,22.736078517921953,26.158720197938806
04/23/2021,10:39:06,4.773266170402167,21794835.976149913,-109.1734015911893,2.3975942710349045,10042.727204820478,25.061610334977956,2.9893564575977507,16608.07662325106,22.700116582034696,26.16122698595234
04/23/2021,10:39:36,4.781490914355345,9986192.046233766,-99.2491439498933,2.4003041934201974,10019.981326925623,25.117031675798273,2.990355564166748,16522.946428044044,22.815429855397895,26.159289922487346
04/23/2021,10:40:06,4.796846318895405,16589380.025806451,-105.77602102654319,2.409608219160873,10041.269638445656,25.065157607431956,3.0016269664229185,16564.905794054273,22.758509755038403,26.162708269778477
04/23/2021,10:40:36,4.786097905756833,50636688.3,-119.19633459764026,2.393167365508816,9957.085028754096,25.271006470922202,2.9939301454469387,16568.33572215718,22.753864104224704,26.171482027825846
04/23/2021,10:41:06,4.784641183709937,23501631.001832623,-110.0985321158563,2.3937754637045146,9963.70682020856,25.25474538895793,2.993816666676139,16570.124210355403,22.751442126809366,26.16703817634732
